index	label	text
2603	0	fnc is likely either repeating the same stuff over & over, @user @user @user @user @user @user @user
2604	0	join @user promoteam's official fan list and receive news, events, and more! http
2605	0	oh this is back in #advancedwarfare xd#justcodthing http
2606	1	glad @user is excited to see me..... unamused_face
2607	1	wow !!! really ??? homework in the weekends?! #talkingabout #theteachers pouting_face pouting_face
2608	1	studying history;reading #gameofthrones #asongofice&fire
2609	0	#israel #freezes #funds to #palestinians #over #icc #approach. http via @user
2610	0	@user @user i had never heard of them before, but i quite liked it!
2611	1	#venezuela -controlled #moscow junta genocides peaceful protest of #chechen miners in #grozny . http
2612	1	what a great start to my morning #smh
2613	0	got nothing against muslims, but fuck these islamic cunts are disgusting smirking_face #sydneysiege
2614	1	lol drunk mom on christmas is so fun... #thisisadisaster smiling_face pistol cocktail_glass
2615	1	thank goodness the holiday help at work is no more! i just love it when they think they know more than you #annoyed #relieved #gone
2616	1	pre work shenanigans lmbo alissamarie_b #letswork #kiddingnotkidding #funtimes #sheseriouslyrocks http
2617	1	good luck to @user against @user this afternoon after a month of inactivity. ring rusty.
2618	1	agree with @user @user some people sigh so others will hear them. my husband sighs all the time. around me. #curious
2619	1	@user i bet you're gonna be outside today, its soooo warm, t-shirt and shorts weather flushed_face smirking_face #funny
2620	0	produce mobile apps #bluedream http http
2621	1	sipping a chicken cuppa soup and watching #jezza how exciting
2622	1	@user haha i'm going to have fun with it next year.
2623	1	mens football clearly know how to have a good time..... #archiesday #anychanceofasocial
2624	0	#and #as #but #cake #like #mms #made #make #foodplease rt: http http
2625	0	@user so when tory stood up and thanked ford for his service to the city, i wanted to barf.
2626	0	@user apple jd? sure
2627	0	they dip, we drip #fat #sumo #hippoes #happy #like #so #turtle #googlemapcibae #love #bij... http
2628	0	i believe it is about #indoctrination & religious indoctrination either; but indoctrination into the future groups of #lefties.
2629	0	if you gon' judge people who drink and blaze foh go choke on some foreskin
2630	1	the champions league is overrated anyway!
2631	1	danniella westbrook went to a food bank she should have gone to iceland, oh yeah she fucked that up too #freedomofspeech
2632	0	day off should be snuggled on the sofa doing nothing..... but alas i have errons to do so trying up drag myself out of bed, happening
2633	0	ugh, i would give your first-born for some pepto bismol right now. #upsettummy
2634	0	@user so tht we can look into yr acc specifically we wld need to speak with you over the phone. calls are charged at...
2635	0	#ukplus= consists of free lebara2lebara 3000mins and 3000sms unlimited. #no unlimited sms to other network only consists of 1000sms
2636	0	@user why are you so beautiful?!
2637	1	@user really showing me the fastest lte around #speedtest http
2638	1	down or not is down right now. that's for ya http
2639	0	is obamacare slowing health care spending? http via @user
2640	1	@user @user that's fantastic up to date news. also
2641	0	corey brewer looks like he is ready to not be in minnesota anymore... you can see it all over his body language. #tradebait
2642	0	do i...do i want to know what he has in the bag? #cthulhu #christmas #lovecraft #santaclaus #funny http
2643	1	sorkin identified the 'attack on free speech' from sony hackers before attacking the media for publishing the leaks #sonyhack
2644	1	most hindus depend on the 'western' researchers,who explain to them what's written in hindu scriptures!;-) @user #facepalm
2645	1	managing to fall flat on my face up the library stairs, has just made it to the top of my list of proudest student moments
2646	0	thanks @user for connecting. always look forward to exchange thoughts n ideas with #entrepreneur working on #green n #sustainability
2647	0	btw, dummy, 140 limits @user @user @user @user @user @user
2648	0	i need my own pillow to fall asleep mymalsh
2649	0	i don't think you get how embarrassing and trashy all of that really is... s'cute
2650	1	wow i feel so bad that you had to actually do your job as a teacher. #stopcomplaing
2651	0	@user he's been half paced all season, henderson would be a bigger loss
2652	0	gripping new ebook not for the fainthearted or politically correct. please visit site http
2653	0	just saw: roel de vries , nissan #marketing boss says marketers should focus on emotions and quantify everything http
2654	1	@user it's been over a year since you tweeted. #doinitright #maybenextyear #newyearsresolution
2655	1	i have three test and a two dance performances tomorrow!! books open_book woman_dancing woman_dancing people_with_bunny_ears #easyday
2656	1	2a tl shows lester's 6/$155m deal's a hit boston - wish all announcements were made when parties involved least coherent #notsarcasm
2657	1	so proud of my artwork sparkling_heart smiling_face_with_halo #proud http
2658	0	i find this farrrrr too funny face_with_tears_of_joy face_with_tears_of_joy #wow #can #u http
2659	1	hope everyone is having a lovely marxist christmas
2660	0	@user i don't blame you bro, if i was married to @user i too would support milan smiling_face_with_smiling_eyes http
2661	0	let's just hope nene isn't too hurt. day to day instead of week to week, please. #praying #basketballgods
2662	0	at peak!! winking_face http
2663	0	all i wanted was to see you
2664	0	@user @user nice but original
2665	0	i miss how close we were. pensive_face
2666	1	i just loveeee finals soooo much . and not getting any sleep is the best part about them astonished_face pistol
2667	0	"there is only 1 race, human so i dont look at things by the myth of ""races"" @user @user"
2668	0	"still wondering why the pop-up ""save password"" still pops up even when you do not tick ""keep logged in"". -sarcastic"
2669	1	@user thanks for sharing mike, your opinion means a lot to us. #orisit?
2670	1	it's funny how you can sit for 15minutes and not be noticed. #mtvstars taylor swift
2671	1	now i officially look single. ha the
2672	1	what else would you do on friday? #tgif #8crap http
2673	1	: historians collecting correct facts about wrong abuse. #correct=#wrong #factaboutabuse
2674	0	@user i see what you did there
2675	0	i can see it in your eyes.. #kingofpop #mjackson #michaeljackson #invicible #breakofdawn #king #is #dead purple_heart ... http
2676	0	hahaha! @user enjoying the #selfiestick i got her for christmas! http
2677	1	such quality customer service today by @user for the xbox one #thisiscrap #nothelpfulatall
2678	0	tiger woods is now hero group's global brand ambassador #brand #buzzfeed read http
2679	1	@user i have the box set of the complete steptoe and son. that should cheer you up
2680	1	i love how i'm completely wide awake
2681	1	so far today is going awesome. #fuckoff
2682	0	#indonesian#czech#mix#girl#with#my#boy#elvis#im#single by mcrodyn http
2683	0	just noticed that i crossed 500 followers in past month. guys, i hope you enjoy the sarcasm b/c we all know my value added is nil
2684	1	@user @user @user @user @user @user @user @user 9 followers and now he's relevant?
2685	1	the american justice system thumbs_up raising_hands clapping_hands
2686	1	as a little girl i would dream of shouting instructions repeatedly and being completely ignored. #motherhood
2687	1	"nice friendly drivers @user ""never get on a bus with a £20 note mate"" what a way to make you feel welcome!"
2688	1	thanks mom for all those lovely words, you just love to let me know how proud you are of me #wordshurt
2689	0	#michigan rt @user rich rodriguez not available for the photo op. he's at the fiesta bowl.
2690	0	used my brains and stopped drinking at 8 and been on the tea feeling sober and good.. bring on tomorrow face_blowing_a_kiss face_blowing_a_kiss
2691	0	@user #inkrivals ok,we all know cleen is going to win, lets just end it. not exciting. amen to that
2692	0	merry christmas @user @user @user @user @user @user @user xd thanks for making #bfhardline grinning_face
2693	0	we still got alot of moonlight left
2694	0	@user we all love a trier mate, but seriously, game seems to pass him by, poor on the ball,doesn't pick his runner up!
2695	0	the mouse's first incepted memory was just the sound: braaaaaawwwwwwwwwp!
2696	0	a bad gift: wall gives gooden $100k cash (via http http
2697	0	porygon2 are found in the www.monstermmorpg. com wild. #firemen follow @user #paint
2698	0	#opec #chief #defends #policy, #says #group to #try to #ride #out #price #fall. http via @user
2699	0	@user i think i'm gonna check your music out later. thanks smiling_face
2700	1	@user careful, cayce. that's almost a racist statement. @user @user @user
2701	1	you're gone and i gotta stay high... #coldpants #offtomysteriousplaces #bye http
