index	label	text	word_count	emojis	emoji_count	emoji_sentiment_scores
2549	0	#nuffsaid  #stupidity #hadenough lols 😂😃 http://t.co/0iSZ1ExuLn	6	😂😃	2	0.3895
2550	1	Oh this will end well.  RT @JonathanCohn: Military-Style Tech Finds Way Into School District Safety Measures http://t.co/uGFWTCZlVK	17		0	
2551	1	Oh how I missed middle school drama :~) 	8		0	
2552	1	"@mike_coogan Sky News says ""he died"" like as if he dropped dead in hospital lol - real honest reporting "	19		0	
2553	0	Togepi do  shed their www.MonsterMMORPG. com #shell. fally by #MonsterMMORPG #bagon	11		0	
2554	1	So this week is just getting better and better  😭	10	😭	1	-0.093
2555	0	I ate too much..... meal, i'm not even done with desserts!	11		0	
2556	1	@treacle1690CCA @billyf73 good old JK landing people in trouble again, ffs William i thought you were more savvy than that 	20		0	
2557	0	@vicenews halting heroine overdoses instantly? How will the music and film industry block that one wonders?	16		0	
2558	1	At last I can quit work and enjoy life lol  http://t.co/UdmxqLfviB	11		0	
2559	1	Lol boy i just wanted a fuck not a relationship  trying to sound like a hoe.	16		0	
2560	0	#sotrue #ihavenolife #misshim #lovehim #haveabetterone #Justin #no  #justinbeiber by grandtheftauto_five_troller http://t.co/KShHps7knq	11		0	
2561	1	Like u go to Williamsville east ur parents hand u money but ur so much better than everyone else hahaha 	20		0	
2562	1	"amazing how many ""americans"" slag off capitalism , from the comfort of armchairs, sipping decaf,skinny, pumpkins spice lattes "	18		0	
2563	1	Don't know about y'all but, I'm super excited to get out there clean off my car, shovel and deal with fools on the road. Oh yeah. 	26		0	
2564	0	@lennutrajektoor And this is a warmly ment  from me to You! :-)	12		0	
2565	0	"@TraceyJRobbins @jrf_uk The link says ""The requested page could not be found.""||Was the  intentional?"	14		0	
2566	1	@SamEdwards12 @FIH_Hockey Really?! This is absolutely below the belt, especially towards Tom Boon ... #DeepRespect ... 	16		0	
2567	1	@bdstratton @csimps0n well aren't you the brightest bulb in the chandelier? 	11		0	
2568	1	@xheeners I know ... 	4		0	
2569	1	Remember that one episode Santana wanted to be a dancer but then forgot about it altogether. Good times. Good times. #Glee 	21		0	
2570	0	@CarrieMuskat @Buster_ESPN sounds like #Cubs won't have room for Lester battery mate David Ross.	14		0	
2571	1	Bruh. I just realized I'm wearing her shirt. The chick who dumped me. Lmfao 	14		0	
2572	1	@FinestDos @TheFinestSquad @KroniumSquad Oh wow your talking Skype! Cool! 	9		0	
2573	1	@thunderroadvint try having no internet for a month. Now I know how Ethiopians feel. 	14		0	
2574	1	25 Historical Images That Normalize #Breastfeeding http://t.co/6DiheIcMx0 via @buzzfeeders. We're so more tolerant now...	14		0	
2575	0	@mikeviceo: Two years ago i got binoculars from my parents cause I needed to look to the future, I was like cool 😂😂😂 tweet of the year	27	😂😂😂	3	0.221
2576	1	Just watched how Pretzels were made. #interesinglife  #whatamidoingwithmylife #longesthashtagnotneededbutYOLO	9		0	
2577	1	@PeteKopite the lineup is full of goals and offensive intention #LFC 	11		0	
2578	1	Love the trust i get from people 👌 	8	👌	1	0.564
2579	0	@TheMindOfJDubb Fact we have a liberal school system. Yes I'm conservative.No that does not make me racist.(before you accuse me of that)	22		0	
2580	0	" #A #TERROR #ORGANIZATION .... #Hamas man killed, 3 injured in ""suspicious explosion"" in #Gaza http://t.co/lzNIhVqHFI #Israel"	16		0	
2581	0	"or have you redefined ""network"" to mean a lone moron talking to himself on youtube @RBRNetwork1 @JoeHilgerman @1_Free_Man @ABPT_Rocket"	19		0	
2582	0	A voice of reason crying in the wilderness of hysteria. http://t.co/GHWycSm5bW via @sharethis	13		0	
2583	1	I just love the NHS 	5		0	
2584	0	THE WORLD'S BIGGEST ONLINE JOB Click and Get Started Now! http://t.co/f6PJOZUIJr	11		0	
2585	1	Carphone Warehouse call centre employees are such classy people  @CPWTweets	10		0	
2586	1	"Being publicly called a ""heartless arsehole"" for going about my day as usual. "	13		0	
2587	1	@AlexPanchenko2 oh brother, the bar for journalism is very high these days  @Henry_Langston why do you follow such retards?	19		0	
2588	0	"@iampjcurtis add some ""Your Baby Can Read"" DVDs...ya know...just in case lol😏"	12	😏	1	0.332
2589	0	http://t.co/EVNDvEm26y #TeenAnalCasting #Katarro Katarro Anal &#8211; About a Girl [Nirvana Cover]	11		0	
2590	0	@PaulGoonerW yeah stressed isnt the word could easily punch someone in the face right now😏👊👊	15	😏👊👊	3	0.26333333333333336
2591	1	It's super duper fun waking up and immediately shoveling your car out of your driveway for 20 minutes  #fuckinsnow	19		0	
2592	1	@NeezmhaNeez Technically, we aint muzlamics until we believe in a guy lost in a cellar as our saviour. ||#TrueStoryFam	19		0	
2593	1	One more reason not to shop at #Walmart. They make you feel you're not in America!  #shopping #Islam #tcot ~ http://t.co/tvOu9XoN4z	21		0	
2594	0	@aerial_photog @Dji def understandable.i'm ok with that. trying to find anything up here on this has been impossible.	18		0	
2595	1	@sirmlivesey :-) Go for it. 20th Century Fox copied me and did 21st Century Fox, after all ... , I hasten to add *very* unlitigiously!	25		0	
2596	1	I have plans. I feel sick. What a surprising turn of events. 	12		0	
2597	0	"Pepe's hair RT @Tife__: Palacio's hair...""@bombguy95: Ronaldo hair..""@Ms_Nini_: Messy hair ♥"""	11	♥	1	0.658
2598	0	If a foreign power hit Japan's embassy in NYC with a missile, not really an attack on US. In that sense, I agree with you. @Daniel_1stLt	26		0	
2599	0	Buzzing about going home tonight, back for a month	9		0	
2600	1	Yeah, because that's what's most important. . The man really is a prized prat. https://t.co/pVUi0cgGYK	15		0	
2601	1	There's nothing more intimidating than having to serve an chavvy lanky 19 year old with acne and bum fluff.  #cringe	20		0	
2602	1	When j need the mailman to come late, he's here at 8a. When I can't wait for the mail to come? 7p. 	22		0	
2603	0	FNC is likely either repeating the same stuff over & over, @jerryjizzum753 @TheLexZane @Gumlegs @1_Free_Man @Life_DLL @ABPT_Rocket @Anan_VII	18		0	
2604	0	Join @ThuggMiss PromoTeam's Official Fan List and receive news, events, and more! http://t.co/1x49E5zITi	13		0	
2605	0	Oh this is back in #AdvancedWarfare XD|#JustCODThing http://t.co/qAP5SgoQnh	8		0	
2606	1	Glad @jbrew_22 is excited to see me..... 😒	8	😒	1	-0.375
2607	1	WOW !!! Really ??? Homework in the weekends?!  #talkingabout #theteachers😡😡	10	😡😡	2	-0.173
2608	1	Studying history;reading #gameofthrones | #asongofice&fire	5		0	
2609	0	#Israel #freezes #funds to #Palestinians #over #ICC #approach. http://t.co/kYY2bOdfs3 via @reuters	11		0	
2610	0	@oneplanetmikey @misskylie77 I had never heard of them before, but I quite liked it!	14		0	
2611	1	#Venezuela -controlled #Moscow junta genocides peaceful protest of #Chechen miners in #Grozny . http://t.co/OZlny9c3Mg 	14		0	
2612	1	What a great start to my morning  #smh	8		0	
2613	0	Got nothing against Muslims, but fuck these Islamic Cunts are disgusting :/ #sydneysiege	13		0	
2614	1	lol drunk mom on Christmas is so fun...  #thisisadisaster ☺🔫🍸	10	☺🔫🍸	3	0.338
2615	1	Thank goodness the holiday help at work is no more! I just love it when they think they know more than you  #annoyed #relieved #gone	25		0	
2616	1	Pre work shenanigans lmbo alissamarie_b #letswork  #kiddingnotkidding #funtimes #sheseriouslyrocks http://t.co/wht23Idawu	10		0	
2617	1	Good luck to @ThackleyAFC  against @HandsworthPFC this afternoon after a month of inactivity.   ring rusty.	15		0	
2618	1	Agree with @FrankFerragine @BTtoronto some people sigh so others will hear them. My husband sighs all the time. Around me. #Curious 	21		0	
2619	1	@benrhodes I bet you're gonna be outside today, its soooo warm, T-shirt and shorts weather 😳😏  #Funny	17	😳😏	2	0.17500000000000002
2620	0	Produce Mobile Apps #bluedream| http://t.co/9NHimEIPSy http://t.co/9QHOFBuoyj	6		0	
2621	1	Sipping a chicken Cuppa soup and watching #Jezza how exciting 	10		0	
2622	1	@HallieCiera haha I'm going to have fun with it next year. 	11		0	
2623	1	Mens Football clearly know how to have a good time.....  #archiesday #anychanceofasocial	12		0	
2624	0	#and #As #But #Cake #Like #MMs #Made #Make  #Food|Please RT: http://t.co/SDrBy5tNd5 http://t.co/wiH6mB1Pfx	12		0	
2625	0	@CopperBronzed So when Tory stood up and thanked Ford for his service to the city, I wanted to barf.	19		0	
2626	0	@19jman86 apple jd?  sure	4		0	
2627	0	they dip, we drip #fat #sumo #hippoes #happy #like #so  #turtle #googlemapcibae #love #bij... http://t.co/P0viOrlrXc	15		0	
2628	0	I believe it is about #indoctrination &  religious indoctrination either; but indoctrination into the future groups of #Lefties.	18		0	
2629	0	If you gon' judge people who drink and blaze FOH Go choke on some foreskin	15		0	
2630	1	The Champions League is overrated anyway! 	6		0	
2631	1	danniella westbrook went to a food bank she should have gone to Iceland, oh yeah she fucked that up too   #freedomofspeech	21		0	
2632	0	Day off should be snuggled on the sofa doing nothing..... But alas I have Errons to do so trying up drag myself out of bed,  happening	26		0	
2633	0	Ugh, I would give your first-born for some Pepto Bismol right now. #upsettummy	13		0	
2634	0	@roshpot So tht we can look into yr acc specifically we wld need to speak with you over the phone. Calls are charged at...	24		0	
2635	0	#UKPLUS= Consists of Free Lebara2Lebara 3000MINs and 3000SMS UNLIMITED. #NO UNLIMITED SMS TO OTHER NETWORK Only consists of 1000SMS	19		0	
2636	0	@highfivelife7 why are you so beautiful?!	6		0	
2637	1	@ATT really showing me the fastest LTE around  #speedtest http://t.co/aQlkSxjDcM	10		0	
2638	1	Down or Not is down right now. That's  for ya http://t.co/f4WRhmHVLG	11		0	
2639	0	Is Obamacare Slowing Health Care Spending?  http://t.co/gKyyRlh689 via @forbes	9		0	
2640	1	@moofer1972 @abc7newsBayArea That's fantastic up to date news. Also 	9		0	
2641	0	Corey Brewer looks like he is ready to not be in Minnesota anymore... You can see it all over his body language. #TradeBait	23		0	
2642	0	Do I...do I want to know what he has in the bag? #Cthulhu #Christmas #Lovecraft #SantaClaus #funny http://t.co/NhBVda3Q2b	18		0	
2643	1	Sorkin identified the 'attack on free speech' from Sony hackers before attacking the media for publishing the leaks  #SonyHack	19		0	
2644	1	Most Hindus depend on the 'western' researchers,who explain to them what's written in Hindu scriptures!;-) @rupasubramanya #FacePalm 	17		0	
2645	1	managing to fall flat on my face up the library stairs, has just made it to the top of  my list of proudest student moments 	25		0	
2646	0	Thanks @ahtohg for connecting. Always look forward to exchange thoughts n ideas with #entrepreneur working on #green n #sustainability	19		0	
2647	0	btw, dummy, 140 limits @RBRNetwork1 @1_Free_Man @TheLexZane @Anan_VII @ABPT_Rocket @kusun0	10		0	
2648	0	I need my own pillow to fall asleep mymalsh	9		0	
2649	0	I don't think you get how embarrassing and trashy all of that really is...  s'cute	15		0	
2650	1	Wow I feel so bad that you had to actually do your job as a teacher.  #stopcomplaing	17		0	
2651	0	@LiamFoxtrot He's been half paced all season, Henderson would be a bigger loss	13		0	
2652	0	Gripping new ebook not for the fainthearted or politically correct. Please visit site https://t.co/R99TXDaEt2	14		0	
2653	0	Just saw: Roel de Vries , Nissan #marketing boss says marketers should focus on emotions and  quantify everything http://t.co/AB0ZU24OOm	19		0	
2654	1	@brad_deere it's been over a year since you tweeted. #DoinItRight  #MaybeNextYear #NewYearsResolution	12		0	
2655	1	I have three test and a two dance performances tomorrow!!📚📖💃💃👯  #EasyDay 	11	📚📖💃💃👯	5	0.4875999999999999
2656	1	2a TL shows Lester's 6/$155m deal's a hit Boston - Wish all announcements were made when parties involved least coherent #Notsarcasm	21		0	
2657	1	so proud of my artwork 💖😇 #proud  http://t.co/knDye8Ayoa	8	💖😇	2	0.6565
2658	0	I find this farrrrr too funny 😂😂 #wow #can #u  http://t.co/4Ah4SUyDlW	11	😂😂	2	0.221
2659	1	Hope everyone is having a lovely Marxist Christmas 	8		0	
2660	0	@Alan_Juventino I don't blame you bro, if i was married to @ClaudiaRomani I too would support Milan 😊 http://t.co/8aTrR8ZEiE	19	😊	1	0.645
2661	0	Let's just hope Nene isn't too hurt. Day to day instead of week to week, please. #praying #basketballgods	18		0	
2662	0	 at peak!! ;) http://t.co/1uHgVlNzfp	4		0	
2663	0	All I wanted was to see you	7		0	
2664	0	@nyormnyorm @iamedem Nice but  original	5		0	
2665	0	I miss how close we were. 😔	7	😔	1	-0.146
2666	1	I just LOVEEEE finals soooo much . And not getting any sleep is the best part about them 😲🔫 	19	😲🔫	2	-0.1325
2667	0	"there is only 1 race, HUMAN so i dont look at things by the myth of ""races"" @jtarleta53 @RBRNetwork1"	19		0	
2668	0	"Still wondering why the pop-up ""save password"" still pops up even when you do not tick ""keep logged in"". -Sarcastic"	20		0	
2669	1	@slavetothemic thanks for sharing Mike, your opinion means a lot to us.  #orisit?	13		0	
2670	1	It's funny how you can sit for 15minutes And not be noticed.  #MTVStars Taylor Swift	15		0	
2671	1	Now i officially look single. Ha the 	7		0	
2672	1	What else would you do on friday? |#TGIF  #8crap http://t.co/GOvZjAgVa2	10		0	
2673	1	: Historians collecting correct facts about wrong abuse. #Correct=#Wrong #FactAboutAbuse	10		0	
2674	0	@Buster_ESPN I see what you did there	7		0	
2675	0	I can see it in your eyes.. #Kingofpop #mjackson #michaeljackson #invicible #breakofdawn #king #is  #dead 💜... http://t.co/FCepZG7UUr	17	💜	1	0.656
2676	0	Hahaha! @jamieyuccas enjoying the #selfiestick I got her for Christmas! http://t.co/2aNmDutKtX	11		0	
2677	1	Such quality customer service today by @Microsoft for the Xbox One  #thisiscrap #nothelpfulatall	13		0	
2678	0	Tiger Woods Is Now Hero Group's Global Brand Ambassador #brand #buzzfeed |Read Story:|http://t.co/ImJof1p8E5	13		0	
2679	1	@spen0007 I have the box set of The Complete Steptoe and Son.  That should cheer you up 	17		0	
2680	1	I love how I'm completely wide awake 	7		0	
2681	1	So far today is going AWESOME.  #fuckoff	7		0	
2682	0	#indonesian#czech#mix#girl#with#my#boy#elvis#im#single by mcrodyn http://t.co/1bIJ6l9gdf	4		0	
2683	0	Just noticed that I crossed 500 followers in past month. Guys, I hope you enjoy the sarcasm b/c we all know my value added is nil 	26		0	
2684	1	@117_Wolf @TheNelsconey @kenjitillman @OriginalSlumdog @TruthInsider @UE_Gaming @JVB @Danielsmile 9 Followers and now he's relevant? 	14		0	
2685	1	The American justice system 👍🙌👏 	5	👍🙌👏	3	0.5343333333333334
2686	1	As a little girl I would dream of shouting instructions repeatedly and being completely ignored. #motherhood 	16		0	
2687	1	"Nice friendly drivers @Translink_NI ""never get on a bus with a £20 note mate"" what a way to make you feel welcome! "	22		0	
2688	1	Thanks mom for all those lovely words, you just love to let me know how proud you are of me | #wordshurt	22		0	
2689	0	#Michigan RT @EditorEdge: Rich Rodriguez not available for the photo op. He's at the Fiesta Bowl.	16		0	
2690	0	Used my brains and stopped drinking at 8 and been on the tea feeling sober and good.. Bring on tomorrow 😘😘	21	😘😘	2	0.702
2691	0	@navadidas: #InkRivals ok,we all know Cleen is going to win, lets just end it. Not exciting. AMEN TO THAT	19		0	
2692	0	Merry Christmas @Battlefield @leveluptime @dirtydeathdog @zachulon @covernode @YaraTwit @VisceralGames XD Thanks for making #BFHardline ^_^	15		0	
2693	0	We still got alot of moonlight left	7		0	
2694	0	@Matt_Mason12 we all love a trier mate, but seriously, game seems to pass him by, poor on the ball,doesn't pick his runner up!	23		0	
